term_id,langs,country,term,type,code_lang,hl,gl,Collection_date,Result_number,Link,coding_completion_date,correctness_link,Site_type,Content_producer,recent_information,prop_recent_information,author_background,prop_author_background,major_scientific_errors,prop_major_scientific_errors,accuracy_scientific_content,prop_accuracy_scientific_content,high_scientific_lang,explanations_scientific_terms,Jargon_score,prop_Jargon_score,required_scientific_background,prop_required_scientific_background,sources_available,1_None,2_Others,3_Interaction_option,4_Graphs,5_multimedia,6_Hyper_links,7_Numerical_data,8_sources,9_references_literature,Quality_component_score,prop_Quality_component_score,Accessibility_component_score,prop_Accessibility_component_score,prop_Quality_mean,prop_Accessibility_mean,reject_or_reinforce_conspiracy_theory,prop_reject_or_reinforce_conspiracy_theory,malicious_meaning,prop_malicious_meaning,claims_contradict_accepted_scientific_explanations,prop_claims_contradict_accepted_scientific_explanations,specific_groups_presented_as_enemy,prop_specific_groups_presented_as_enemy,prop_Conspiratorial_mean,daily_reference,prop_daily_reference,local_examples,prop_local_examples,advantages_and_disadvantages_or_risks_and_benefits,prop_advantages_and_disadvantages_or_risks_and_benefits,prop_SSI_mean 
73-B,Korean,"Seoul,South Korea",지구 온난화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,3,https://namu.wiki/w/%EC%A7%80%EA%B5%AC%20%EC%98%A8%EB%82%9C%ED%99%94%20%ED%97%88%EA%B5%AC%EC%84%A4,2.9.2022,1,2,10,4,1,2,0.666666667,2,1,,,2,,3,1,,,"5,6,7,8,9",0,0,0,0,1,1,1,1,1,3,1,2,0.5,0.916666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Korean,"Seoul,South Korea",지구 온난화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,5,https://yongyeol.com/2015/02/14/blog-climate-change.html,2.9.2022,1,1,11,3,0.75,2,0.666666667,2,1,,,2,,3,1,,,"4,6,7",0,0,0,1,0,1,1,1,0,1,0.333333333,2,0.5,0.6875,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Korean,"Seoul,South Korea",지구 온난화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,6,https://www.youtube.com/watch?v=iPhoFfC4aZk,2.9.2022,1,3,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,9",0,0,1,0,1,0,0,1,1,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Korean,"Seoul,South Korea",지구 온난화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,7,https://www.youtube.com/watch?v=UOgNjwGHBCw,2.9.2022,1,3,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,4,5,6",0,0,1,1,1,1,0,1,0,0,0,4,1,0.666666667,1,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Korean,"Seoul,South Korea",지구 온난화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,8,https://skepticalscience.com/translation.php?a=54&l=32,2.9.2022,1,1,7,1,0.25,2,0.666666667,2,1,,,1,1,1,0.333333333,,,"4,6",0,0,0,1,0,1,0,1,0,0,0,2,0.5,0.479166667,0.416666667,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Korean,"Seoul,South Korea",지구 온난화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,9,https://skepticalscience.com/translation.php?a=50&l=32,2.9.2022,1,1,7,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,"4,6",0,0,0,1,0,1,0,1,0,0,0,2,0.5,0.479166667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Korean,"Seoul,South Korea",지구 온난화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,10,https://m.science.ytn.co.kr/view.php?s_mcd=0082&key=201901231637352431,2.9.2022,1,3,11,4,1,3,1,2,1,,,1,2,2,0.666666667,,,"4,5",0,0,0,1,1,0,0,1,0,0,0,2,0.5,0.75,0.583333333,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Korean,"Seoul,South Korea",지구 온난화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,11,https://www.goodnews1.com/news/articleView.html?idxno=404274,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.458333333,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,1,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE09220403,2.9.2022,1,2,8,4,1,3,1,2,1,,,2,,3,1,,,"6,8,9",0,0,0,0,0,1,0,1,1,2,0.666666667,1,0.25,0.916666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,2,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE07251052,2.9.2022,1,2,8,4,1,3,1,2,1,,,2,,3,1,,,"6,8,9",0,0,0,0,0,1,0,1,1,2,0.666666667,1,0.25,0.916666667,0.625,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,3,https://namu.wiki/w/%EC%A7%80%EA%B5%AC%20%EC%98%A8%EB%82%9C%ED%99%94%20%ED%97%88%EA%B5%AC%EC%84%A4,2.9.2022,1,2,10,4,1,2,0.666666667,2,1,,,2,,3,1,,,"5,6,7,8,9",0,0,0,0,1,1,1,1,1,3,1,2,0.5,0.916666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,5,https://skepticalscience.com/translation.php?a=50&l=32,2.9.2022,1,1,7,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,"4,6",0,0,0,1,0,1,0,1,0,0,0,2,0.5,0.479166667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,6,https://skepticalscience.com/translation.php?a=54&l=32,2.9.2022,1,1,7,1,0.25,2,0.666666667,2,1,,,1,1,1,0.333333333,,,"4,6",0,0,0,1,0,1,0,1,0,0,0,2,0.5,0.479166667,0.416666667,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,7,https://brunch.co.kr/@marksknowledge/47,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,6,7,8",0,0,1,0,1,1,1,1,0,2,0.666666667,3,0.75,0.833333333,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,8,https://www.youtube.com/watch?v=UOgNjwGHBCw,2.9.2022,1,3,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,4,5,6",0,0,1,1,1,1,0,1,0,0,0,4,1,0.666666667,1,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,9,https://yongyeol.com/2015/02/14/blog-climate-change.html,2.9.2022,1,1,11,3,0.75,2,0.666666667,2,1,,,2,,3,1,,,"4,6,7",0,0,0,1,0,1,1,1,0,1,0.333333333,2,0.5,0.6875,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,10,https://www.goodnews1.com/news/articleView.html?idxno=404274,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.458333333,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,11,https://www.bbc.com/korean/articles/ce9nn5n64e7o,2.9.2022,1,5,11,4,1,3,1,2,1,,,2,,3,1,,,"5,9",0,0,0,0,1,0,0,1,1,1,0.333333333,1,0.25,0.833333333,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Korean,"Seoul,South Korea",기후 변화 거짓,Conspiracy Theories,ko,ko,kr,8.8.2022,12,https://www.joongang.co.kr/article/24053082#home,2.9.2022,1,5,11,4,1,3,1,1,0.5,,,2,,3,1,,,"3,4,5,7",0,0,1,1,1,0,1,1,0,1,0.333333333,3,0.75,0.708333333,0.875,1,0.333333333,1,0.333333333,1,0.333333333,1,0.333333333,0.333333333,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,1,https://www.youtube.com/watch?v=cvlOUTKUrSA,2.9.2022,1,3,11,4,1,2,0.666666667,2,1,,,1,1,1,0.333333333,,,"3,6",0,0,1,0,0,1,0,1,0,0,0,2,0.5,0.666666667,0.416666667,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,2,https://www.dongascience.com/news.php?idx=36300,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,"3,5,7,9",0,0,1,0,1,0,1,1,1,2,0.666666667,2,0.5,0.833333333,0.583333333,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,3,https://kormedi.com/1255493/%EB%B0%B1%EC%8B%A0-%EB%A7%9E%EC%9C%BC%EB%A9%B4-%EC%9E%90%ED%8F%90%EC%A6%9D-%EB%B0%B1%EC%8B%A0-%EA%B4%B4%EB%8B%B4-%EB%92%A4%EC%97%90-%EA%B0%80%EC%A7%9C-%EB%85%BC%EB%AC%B8-%EC%9E%88/,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,"5,7,9",0,0,0,0,1,0,1,1,1,2,0.666666667,1,0.25,0.833333333,0.458333333,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,4,https://m.khan.co.kr/national/national-general/article/202105211108011,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,7",0,0,1,0,1,0,1,1,0,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,5,http://www.astronomer.rocks/news/articleView.html?idxno=87807,2.9.2022,1,5,7,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,"3,5,7,9",0,0,1,0,1,0,1,1,1,2,0.666666667,2,0.5,0.833333333,0.583333333,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,6,http://www.monews.co.kr/news/articleView.html?idxno=80234,2.9.2022,1,5,11,3,0.75,2,0.666666667,2,1,,,1,1,1,0.333333333,,,"3,5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.604166667,0.416666667,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,7,https://www.bbc.com/korean/international-47196676,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"5,9",0,0,0,0,1,0,0,1,1,1,0.333333333,1,0.25,0.75,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,8,https://www.msdmanuals.com/ko/%ED%99%88/%EC%95%84%EB%8F%99%EC%9D%98-%EA%B1%B4%EA%B0%95-%EB%AC%B8%EC%A0%9C/%EC%86%8C%EC%95%84-%EB%B0%B1%EC%8B%A0%EC%A0%91%EC%A2%85/%EC%86%8C%EC%95%84%EA%B8%B0-%EB%B0%B1%EC%8B%A0%EC%A0%91%EC%A2%85-%EC%9A%B0%EB%A0%A4,2.9.2022,1,1,9,4,1,3,1,2,1,,,1,1,1,0.333333333,,,"7,9",0,0,0,0,0,0,1,1,1,2,0.666666667,0,0,0.916666667,0.166666667,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,9,https://www.ibric.org/myboard/read.php?Board=news&id=96927,2.9.2022,1,1,9,2,0.5,2,0.666666667,2,1,,,2,,2,0.666666667,,,"6,7",0,0,0,0,0,1,1,1,0,1,0.333333333,1,0.25,0.625,0.458333333,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Korean,"Seoul,South Korea",백신 자폐증,Conspiracy Theories,ko,ko,kr,8.8.2022,10,https://namu.wiki/w/%EB%B0%B1%EC%8B%A0%20%EB%B0%98%EB%8C%80%20%EC%9A%B4%EB%8F%99,2.9.2022,1,2,10,4,1,2,0.666666667,2,1,,,2,,2,0.666666667,,,"5,6,7,8,9",0,0,0,0,1,1,1,1,1,3,1,2,0.5,0.916666667,0.583333333,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,1,https://namu.wiki/w/%EC%A7%80%EA%B5%AC%20%ED%8F%89%EB%A9%B4%EC%84%A4,2.9.2022,1,2,10,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,"5,6,7,8,9",0,0,0,0,1,1,1,1,1,3,1,2,0.5,0.916666667,0.583333333,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,2,https://www.ksakosmos.com/post/%EC%A7%80%EA%B5%AC%ED%8F%89%EB%A9%B4%EC%84%A4-%EA%B7%B8%EB%93%A4%EC%9D%80-%EC%99%9C-%EC%A7%80%EA%B5%AC%EA%B0%80-%ED%8F%89%ED%8F%89%ED%95%98%EB%8B%A4%EA%B3%A0-%EB%AF%BF%EB%8A%94%EA%B0%80,2.9.2022,1,5,6,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,8",0,0,1,0,1,0,0,1,0,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,3,https://ko.wikipedia.org/wiki/%EC%A7%80%ED%8F%89%EC%84%A4,2.9.2022,1,2,10,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,"5,6,8,9",0,0,0,0,1,1,0,1,1,2,0.666666667,2,0.5,0.645833333,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,4,https://www.hani.co.kr/arti/science/future/929435.html,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,7",0,0,1,0,1,0,1,1,0,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,5,https://m.blog.naver.com/lsmnmh25/221653027700,2.9.2022,1,5,11,4,1,1,0.333333333,2,1,,,2,,3,1,,,"3,5,8,9",0,0,1,0,1,0,0,1,1,2,0.666666667,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,6,https://www.chosun.com/culture-life/watching/2021/09/13/RVS32WBM3JCXLBFBDGDOLIXVY4/,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,7",0,0,1,0,1,0,1,1,0,1,0.333333333,2,0.5,0.75,0.75,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,7,https://www.kukinews.com/newsView/kuk202202110206,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,8,https://www.youtube.com/watch?v=k8wFVdBa9qc,2.9.2022,1,3,11,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,"3,5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.583333333,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,9,https://www.dongascience.com/news.php?idx=26238,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Korean,"Seoul,South Korea",지구평면설,Conspiracy Theories,ko,ko,kr,8.8.2022,10,https://m.science.ytn.co.kr/view.php?s_mcd=0082&key=201812211706566256,2.9.2022,1,3,11,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.458333333,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,1,https://ko.wikipedia.org/wiki/%EB%8B%AC%EC%B0%A9%EB%A5%99_%EC%9D%8C%EB%AA%A8%EB%A1%A0,2.9.2022,1,2,10,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,"5,6,8,9",0,0,0,0,1,1,0,1,1,2,0.666666667,2,0.5,0.645833333,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,2,https://namu.wiki/w/%EC%95%84%ED%8F%B4%EB%A1%9C%20%EA%B3%84%ED%9A%8D%20%EC%9D%8C%EB%AA%A8%EB%A1%A0,2.9.2022,1,2,10,4,1,2,0.666666667,2,1,,,2,,3,1,,,"5,6,8,9",0,0,0,0,1,1,0,1,1,2,0.666666667,2,0.5,0.833333333,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,3,https://www.mygoyang.com/news/articleView.html?idxno=55334,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,"3,5,7",0,0,1,0,1,0,1,1,0,1,0.333333333,2,0.5,0.75,0.583333333,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,4,https://www.dongascience.com/news.php?idx=-111159,2.9.2022,1,1,11,1,0.25,3,1,2,1,,,2,,3,1,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5625,0.5,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,5,https://www.dongascience.com/news.php?idx=29719,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,6,https://www.bbc.com/korean/international-49022443,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"5,9",0,0,0,0,1,0,0,1,1,1,0.333333333,1,0.25,0.75,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,7,https://www.hani.co.kr/arti/science/science_general/371603.html,2.9.2022,1,5,11,2,0.5,3,1,2,1,,,2,,3,1,,,"3,5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.625,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,8,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=iiai&logNo=21864910,2.9.2022,1,5,11,2,0.5,2,0.666666667,2,1,,,2,,3,1,,,"3,5,6",0,0,1,0,1,1,0,1,0,0,0,3,0.75,0.541666667,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,9,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=iiai&logNo=13877521,2.9.2022,1,5,11,2,0.5,2,0.666666667,2,1,,,2,,3,1,,,"3,5,6",0,0,1,0,1,1,0,1,0,0,0,3,0.75,0.541666667,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Korean,"Seoul,South Korea",달 착륙 허구,Conspiracy Theories,ko,ko,kr,8.8.2022,10,https://www.ajunews.com/view/20220612081614394,2.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,1,https://agritrop.cirad.fr/514676/1/ID514676.pdf,27.8.2022,1,2,3,2,0.5,3,1,2,1,,,1,1,1,0.333333333,,,"5, 7, 8, 9",0,0,0,0,1,0,1,1,1,3,1,1,0.25,0.875,0.291666667,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,2,https://cigs.canon/article/20220404_6683.html,27.8.2022,1,5,3,4,1,2,0.666666667,1,0.5,,,2,,3,1,,,"4, 5, 7, 8, 9",0,0,0,1,1,0,1,1,1,3,1,2,0.5,0.791666667,0.75,1,0.333333333,1,0.333333333,1,0.333333333,2,0.666666667,0.416666667,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,3,https://cigs.canon/article/20210812_6116.html,27.8.2022,1,5,3,4,1,3,1,1,0.5,,,2,,3,1,,,"3, 5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.625,0.75,1,0.333333333,1,0.333333333,1,0.333333333,3,1,0.5,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,4,https://www.youtube.com/watch?v=mORO2qqSBlI,27.8.2022,1,3,14,4,1,1,0.333333333,2,1,,,1,2,2,0.666666667,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.583333333,0.458333333,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,5,https://www.youtube.com/watch?v=Zsw2TJ006mc,27.8.2022,1,3,5,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,"2,5",0,1,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.458333333,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,6,https://cigs.canon/videos/20210810_6103.html,27.8.2022,1,3,3,1,0.25,3,1,1,0.5,,,2,,3,1,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4375,0.5,1,0.333333333,1,0.333333333,1,0.333333333,3,1,0.5,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,7,https://www.mag2.com/p/news/372483,27.8.2022,1,5,11,4,1,1,0.333333333,1,0.5,,,2,,3,1,,,"4, 5, 7, 8, 9",0,0,0,1,1,0,1,1,0,2,0.666666667,2,0.5,0.625,0.75,1,0.333333333,1,0.333333333,1,0.333333333,1,0.333333333,0.333333333,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,8,https://ja.wikipedia.org/wiki/%E5%9C%B0%E7%90%83%E6%B8%A9%E6%9A%96%E5%8C%96%E3%81%AB%E5%AF%BE%E3%81%99%E3%82%8B%E6%87%90%E7%96%91%E8%AB%96,27.8.2022,1,5,10,4,1,3,1,2,1,,,1,1,1,0.333333333,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.75,0.291666667,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,9,https://www.nhk.or.jp/gendai/comment/0019/topic017.html,27.8.2022,1,5,11,4,1,2,0.666666667,2,1,,,1,2,2,0.666666667,,,"5, 6, 8, 9",0,0,0,0,1,1,0,1,1,2,0.666666667,2,0.5,0.833333333,0.583333333,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,10,https://www.zakzak.co.jp/soc/news/210812/dom2108120005-n1.html,27.8.2022,1,1,11,4,1,3,1,1,0.5,,,2,,3,1,,,"7,9",0,0,0,0,0,0,1,1,1,2,0.666666667,0,0,0.791666667,0.5,1,0.333333333,1,0.333333333,1,0.333333333,3,1,0.5,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,11,https://newspicks.com/news/6446545,27.8.2022,1,1,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0.5,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,12,https://jbpress.ismedia.jp/articles/-/58761,27.8.2022,1,5,11,4,1,3,1,1,0.5,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.625,0.625,1,0.333333333,1,0.333333333,1,0.333333333,3,1,0.5,,,,,,,
73-B,Japanese,"Tokyo,Tokyo,Japan",地球温暖化 嘘,Conspiracy Theories,vi,ja,jp,28.7.2022,13,https://www.amazon.co.jp/%E5%9C%B0%E7%90%83%E6%B8%A9%E6%9A%96%E5%8C%96%E8%AB%96%E3%81%AE%E3%82%A6%E3%82%BD%E3%81%A8%E3%83%AF%E3%83%8A-%E6%B8%A1%E8%BE%BA-%E6%AD%A3/dp/4584130701,27.8.2022,1,5,12,2,0.5,1,0.333333333,1,0.5,,,2,,3,1,,,7,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0,0.416666667,0.5,1,0.333333333,1,0.333333333,1,0.333333333,2,0.666666667,0.416666667,,,,,,,
